username,city,country,gender,year_of_birth,level_of_education,body,polarity,subjectivity,course_id,Certificate_Delivered
Fsan1,Paris ,FR,m,1957,m,"Bonjour,
dans mon cas le COM apparaît correctement dans l'IDE
Néanmoins merci pour ta suggestion.",0.0,0.0,MinesTelecom/04018/session01,N
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

En relisant la page sur [WiFiConfig][1], je vois aussi des choses qui pourraient expliquer le problème:

> ip: the IP address of the device (array of 4 bytes)<br><br> dns: the address
> for a DNS server.<br><br>  gateway: the IP address of the network gateway
> (array of 4 bytes). optional: defaults to the device IP address with
> the -last octet set to 1-<br><br>  subnet: the subnet mask of the network (array
> of 4 bytes). optional: defaults to 255.255.255.0

Il est possible que les choix par défaut de la configuration automatique faite par WiFi.begin() soient incompatibles avec le répéteur...

Je pense plus particulièrement à l'adresse du routeur (la box, gateway) 192.168.0.254 indiquée dans le premier message, et au fait que l'extender soit probablement lui aussi un routeur.<br><br> Il serait peut-être intéressant d'en connaître l'adresse et de configurer l'ESP ""à la main"" (en utilisant WiFi.config()) avec les bons paramètres.

Cordialement,

  [1]: https://www.arduino.cc/en/Reference/WiFiConfig",0.0555556,0.466667,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

D'habitude, un écran bleu de la mort qui tue signale un défaut matériel (composant HS, pilote défectueux, etc...), mais cela peut aussi survenir pour des questions de droit d'accès à des ressources qui nécessitent une élévation de ces droits.

As tu essayé de lancer l'environnement en mode administrateur ?

Quel est le code d'erreur affiché sur l'écran bleu (de la mort qui tue ;-)) ?

Cordialement,
",0.25,1.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Deux choses me viennent à l'esprit:

COM3: Est-ce bien le port sur lequel le pilote ""Silicon Labs"" de la carte Amica est installé ?

COM3 Busy: le port COM3 est utilisé par un autre programme, se pourrait-il que la fenêtre du terminal série soit ouverte lors de la compilation/téléversement ou qu'une autre instance de l'environnement de développement soit ouverte ?

Cordialement,
",0.1,0.3,MinesTelecom/04018/session01,Y
gregesolp,PARIS,FR,m,1992,m,"bonjour, 

https://www.fun-mooc.fr/courses/MinesTelecom/04018/session01/discussion/forum/1bb2cb6ddced10418840153acf26e6e715285234/threads/5743326bbf989aa86500012a

ca a marché pour moi ! 

maintenant j'ai le port! mais j' ai toujours l'erreur... 
",0.0,0.0,MinesTelecom/04018/session01,N
gregesolp,PARIS,FR,m,1992,m,"bonjour, 

https://www.fun-mooc.fr/courses/MinesTelecom/04018/session01/discussion/forum/1bb2cb6ddced10418840153acf26e6e715285234/threads/5743326bbf989aa86500012a

ca a marché pour moi ! 

maintenant j'ai le port! mais j' ai toujours l'erreur... 
",0.0,0.0,MinesTelecom/04018/session01,Y
LaPomme,Sens,FR,f,1970,m,"Bonjour,
j'avais trouvé cette fonction, mais je n'arrivais pas à la faire tourner. En fait il faut l'appeler après begin comme suit :

      WiFi.begin(ssid, password);    // On se connecte
      IPAddress ip(192,168,0,177);
      IPAddress gateway(192,168,0,254);
      IPAddress subnet(255,255,255,0);
      WiFi.config(ip, gateway, subnet);

Et il faut mettre tous les paramètres.
Merci pour vos réponses !
",0.0,0.0,MinesTelecom/04018/session01,Y
LaPomme,Sens,FR,f,1970,m,"Bonjour,
j'avais trouvé cette fonction, mais je n'arrivais pas à la faire tourner. En fait il faut l'appeler après begin comme suit :

      WiFi.begin(ssid, password);    // On se connecte
      IPAddress ip(192,168,0,177);
      IPAddress gateway(192,168,0,254);
      IPAddress subnet(255,255,255,0);
      WiFi.config(ip, gateway, subnet);

Et il faut mettre tous les paramètres.
Merci pour vos réponses !
",0.0,0.0,MinesTelecom/04018/session01,N
LaPomme,Sens,FR,f,1970,m,"Bonjour,
A quoi sert l'astérisque * après char quand je déclare par exemple le nom de mon réseau ?

    const char* ssid = ""monReseau"";

Cordialement
Marion",0.0,0.0,MinesTelecom/04018/session01,Y
LaPomme,Sens,FR,f,1970,m,"Bonjour,
A quoi sert l'astérisque * après char quand je déclare par exemple le nom de mon réseau ?

    const char* ssid = ""monReseau"";

Cordialement
Marion",0.0,0.0,MinesTelecom/04018/session01,N
LaPomme,Sens,FR,f,1970,m,"Dans le gestionnaire de carte :
Outils> type de cartes > tout en haut de la liste de cartes disponibles il y a ""gestionnaire de carte""
Là vous retrouvez votre carte (menu contribué), vous cliquez sur la carte et il y a un petit menu en bas à gauche qui s'affiche et qui permet de choisir la version à installer.
",0.0,0.0,MinesTelecom/04018/session01,Y
LaPomme,Sens,FR,f,1970,m,"Dans le gestionnaire de carte :
Outils> type de cartes > tout en haut de la liste de cartes disponibles il y a ""gestionnaire de carte""
Là vous retrouvez votre carte (menu contribué), vous cliquez sur la carte et il y a un petit menu en bas à gauche qui s'affiche et qui permet de choisir la version à installer.
",0.0,0.0,MinesTelecom/04018/session01,N
stiphaen,None,FR,f,1977,jhs,"Salut 

Je me posais la même question que toi et du coup j'ai fait une recherche là dessus. 

En fait le type char ne permet que de stocker un caractère. Or là nous avons une chaîne de caractères. En réalité il s'agit d'un tableau (qu'on n'a pas vu dans le cours il me semble). En l’occurrence, un tableau de caractères. 

Un tableau permet de stocker une liste de valeurs. Par exemple :

    int liste[] = {1,2,3};

Les crochets indiquent que la variable est un tableau. 

Donc pour un tableau de caractères on peut écrire :

    char chaine[] = {'h', 'e', 'l', 'l', ',o', '\0'};

À noter le caractère ""`\0`"" obligatoire pour indiquer la fin de la chaîne de caractères.

Or il est possible d'écrire ça plus rapidement :

    char chaine[] = ""hello"";

Et là pas besoin d'indiquer `\0`

concernant l'astérisque c'est apparemment un raccourci pour indiquer qu'il s'agit d'un tableau.

Donc 

    char chaine[] = ""hello"";

peut s’écrire :

    char chaine* = ""hello"";

Plus d'infos : 

https://openclassrooms.com/courses/apprenez-a-programmer-en-c/les-tableaux-2

https://openclassrooms.com/courses/apprenez-a-programmer-en-c/les-chaines-de-caracteres


",0.0,1.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

**Je ne connais pas le C**, mais le nom de la fonction **atof** suggère qu'elle effectue une conversion **Ansi To Float**, autrement dit, elle convertit une chaine de caractère (encodée en Ansi) en un nombre à virgule flottante.

Son prototype nous donne aussi des informations:<br>
double atof (const char* str);

Elle prend en paramètre (le truc entre les parenthèses) un pointeur sur un tableau de caractères: en gros et pour faire simple, c'est l'adresse en mémoire d'une chaine de caractère (le signe ***** nous indique qu'il s'agit d'un [**pointeur**][1]).<br>
Et nous retourne une valeur dans une variable de type ""double"", dans notre cas un float.

Le symbole **&** utilisé permet de signaler que l'on va passer en paramètre l'adresse de la variable **line** (sa **référence**).

Il existe deux façons de passer un paramètre à une fonction:<br>
 - Le passage par valeur, c'est le contenu de la variable qui est transmis.<br>
 - le passage par adresse, c'est l'adresse en mémoire de la variable qui est passée.<br>

Exemple, Si je déclare<br>
String maChaine=""Toto"";

On va stocker en mémoire Toto à une adresse en mémoire 123456 par exemple.

C'est un peu plus compliqué que ça, mais on peut comparer la mémoire à une série de cases consécutives, un peu comme une commode qui a plusieurs tiroirs: premier tiroir en haut à gauche nous permet d'identifier le tiroir, ce sera donc son ""adresse"".

Le premier caractère de Toto, le ""T"" sera à la position mémoire 123456, le second caractère, le premier ""o"" sera en position 123457 et ainsi de suite...

Le passage de paramètre:<br>
par valeur, c'est ""Toto"" qui va être transmis,<br>
par adresse, c'est 123456 qui sera transmis.<br>


J'espère n'avoir pas trop dit de bêtises, je ne connais pas le C... :-)

Cordialement,

PS: J'ai fait l'impasse sur le /0 final d'une chaine, la pile et les registres pour essayer de simplifier.
  [1]: https://www.arduino.cc/en/Reference/Pointer",0.107143,0.479592,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"> problème car pas de gestion carte (1.7.10)

Attention ! la version 1.7.10 n'est pas celle de l'IDE officiel.

Voir Wiki -> FAQ du forum à ce propos 
",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

D'après ce que j'ai compris, String est une classe, un objet, pas un type de variable...

Cordialement,
",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Message pour l'équipe pédagogique. Il y a deux liens sur [cette page][1] qui mènent vers le MOOC1 

Le premier lien est : https://www.fun-mooc.fr/courses/MinesTelecom/04002S02/Trimestre_4_2014/about

Or ce lien mène apparemment vers une ancienne version du MOOC datant de 2014

Le deuxième lien est : https://www.fun-mooc.fr/courses/MinesTelecom/04017/session01/courseware/e2678e9ce6af4194b38db679ac9dd670/8ccfd02fa0ef444cad39ab334f7e373d/

Celui là est bon, par contre. 

Donc il faudrait corriger le premier lien. 

@Canoecl : Je précise que si tu n'étais pas inscrit au MOOC1, tu n'as pas la possibilité d'y avoir accès (il me semble) 



  [1]: https://www.fun-mooc.fr/courses/MinesTelecom/04018/session01/courseware/6762a962071d463c852b1744568ab417/2c95748325e34ccd82c608ec4484e5c2/",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Calling WiFi.config() before WiFi.begin() forces begin() to configure the WiFi shield with the network addresses specified in config(). 

You can call WiFi.config() after WiFi.begin(), but the shield will initialize with begin() in the default DHCP mode. Once the config() method is called, it will change the network address as requested. 


Cordialement,
",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"@CatPiper : c'est exact. 

plus d'infos : http://www.mon-club-elec.fr/pmwiki_reference_arduino/pmwiki.php?n=Main.StringObjet
",-0.25,0.625,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Par le câble USB branché sur un Adaptateur secteur 220V vers USB (type smartphone)<br> (voir liste des fournitures optionnelles)

Ou éventuellement sur une batterie LiPo (Lithium Polymère)...


Cordialement,",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

On dirait que votre requête est mal formée...

Quel est votre code pour accéder à la page et lire le JSON ?

Cordialement,",0.0,0.0,MinesTelecom/04018/session01,Y
LaPomme,Sens,FR,f,1970,m,Merci de vos réponses.,0.0,0.0,MinesTelecom/04018/session01,Y
LaPomme,Sens,FR,f,1970,m,Merci de vos réponses.,0.0,0.0,MinesTelecom/04018/session01,N
LaPomme,Sens,FR,f,1970,m,"Bonjour,
ça marche aussi, quand j'ai fait mes tests, j'ai dû m'emmêler les doigts. Bref avant ou après, ça marche !
Merci.",0.0,0.0,MinesTelecom/04018/session01,Y
LaPomme,Sens,FR,f,1970,m,"Bonjour,
ça marche aussi, quand j'ai fait mes tests, j'ai dû m'emmêler les doigts. Bref avant ou après, ça marche !
Merci.",0.0,0.0,MinesTelecom/04018/session01,N
moustachu,EYGUIERES,FR,m,1976,m,Je ferai attention à ne pas faire de pont mais... qu'est-il arrivé au fil blanc à l'avant dernière photo ? Ca fait parti du tuto ;) ?,0.25,1.0,MinesTelecom/04018/session01,Y
moustachu,EYGUIERES,FR,m,1976,m,Je ferai attention à ne pas faire de pont mais... qu'est-il arrivé au fil blanc à l'avant dernière photo ? Ca fait parti du tuto ;) ?,0.25,1.0,MinesTelecom/04018/session01,N
CatPiper,Auxonne,FR,m,1958,none,"Bonjour

Le nombre que vous voyez dans le terminal série est la longueur de la String httpPacket.

      // Envoi du message
      Serial.print(""AT+CIPSEND="");
      Serial.println(length);

et juste avant:

      // Appel HTTP
      String httpPacket = ""GET "" + uri + "" HTTP/1.1\r\nHost: "" + host + ""\r\n\r\n"";
      int length = httpPacket.length();

Si vous additionnez la taille de:<br>

    ""GET "" // l=4
    uri = ""/integers/?num=1&min=50&max=30000&col=1&base=10&format=plain&rnd=new""; // l=68
    "" HTTP/1.1\r\nHost: "" // l=17
    host = ""www.random.org""; // l=14
    ""\r\n\r\n""  // l=4

4 + 68 + 17 + 14 + 4 = **107**

En enlevant le m de ""www.random.org"", vous enlevez un caractère...<br>
107-1 = **106** 

Je pense que votre erreur se situe ailleurs, mais sans voir votre code, il est difficile de deviner où :-)

Cordialement,

",0.5,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Oui ça c'est pour la traduction de la référence d'Arduino

Mais moi je parlais de la doc du servo sur Adafruit. Et d'ailleurs ça tombe bien car je viens de la lire et c'est très intéressant. Ça parle de l'utilité du feedback et de la façon de l'utiliser (Avec notamment un calibrage à faire). Dommage que le servo que je possède est défectueux à ce niveau là. J'aurais bien aimé faire les tests. En tout cas je compte bien mettre tout ça sur le wiki quand j'aurais fini mes investigations sur tout ce qui touche au servomoteur. 
",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Auriez-vous modifié les délais par hasard ?

Par exemple, juste après le GET, j'ai:

      // On attend 1 seconde
      delay(10000);

En fait 10.000 ms ne font pas une seconde, le commentaire est trompeur...<br>

  
Cordialement,

",0.0,0.0,MinesTelecom/04018/session01,Y
jacques-etienne,toulon,FR,m,1961,hs,"Bonjour
j'ai exactement le même souci et je cherche depuis des heures sans grand succès.
HEEEEEEEEEEEEEEEELP",0.5,1.0,MinesTelecom/04018/session01,Y
jacques-etienne,toulon,FR,m,1961,hs,"Bonjour
j'ai exactement le même souci et je cherche depuis des heures sans grand succès.
HEEEEEEEEEEEEEEEELP",0.5,1.0,MinesTelecom/04018/session01,N
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Juste un petit follow-up pour dire que Semageek m'a renvoyé mon servo réparé, Youpie !!!<br>
Je l'ai récupéré en début d'après-midi et les micro-marques que j'avais faites sont bien là...

Cordialement,

PS: il faut que je les appelle au téléphone ou les joigne par email pour les féliciter de leur réactivité, ils ont dû perdre un paquet d'argent sur ce coup, payer trois fois le port plus la main d'œuvre...
",0.166667,0.333333,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

et en augmentant le délai s'il y a redirection ?

Cordialement,",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir,

Il est dans ""[pour Aller plus loin][1]"" en semaine 1, première page.

Cordialement,

PS: j'ai fait la manip sur un Tower Pro SG90 (même taille que le Batan S1123), c'est tout petit et il faut bien viser...

  [1]: https://www.fun-mooc.fr/courses/MinesTelecom/04018/session01/courseware/6762a962071d463c852b1744568ab417/32233a0b48724571b7a5673884ae3450/",0.0,0.0,MinesTelecom/04018/session01,Y
jacques-etienne,toulon,FR,m,1961,hs,"encore moi !
je viens de m'apercevoir que cela fonctionne si j'espace include esp8266wifi.h et include servo.h dans mon code, mais je ne comprends pas pourquoi",0.0,0.0,MinesTelecom/04018/session01,Y
jacques-etienne,toulon,FR,m,1961,hs,"encore moi !
je viens de m'apercevoir que cela fonctionne si j'espace include esp8266wifi.h et include servo.h dans mon code, mais je ne comprends pas pourquoi",0.0,0.0,MinesTelecom/04018/session01,N
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir,

Comment étaient placés tes #include ?

    #include <Servo.h>

Si tu regardes bien, tu peux remarquer que la ligne commence par un signe # et qu'elle ne se termine pas par un point-virgule, symbole de fin d'instruction.

Ne connaissant rien au langage C, je suppose que les instructions commençant par un # sont des directives de compilation...<br>
Rien à voir avec des éléments ""classiques"" du language, là on cause au compilateur pour lui dire ce qu'il doit faire et où aller chercher les infos qui lui manquent.

Cordialement,
",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"    jQuery17203980340286003965_1463958990149

Si il y a ça dans le code c'est que ça doit venir d'un bug de la plate-forme au niveau de jQuery (qui est une bibliothèque JavaScript) 

Je me demande même si on peut considérer ça comme une [faille XSS][1] puisque apparemment, à moins de dire des bêtises,  les ""??"" ont été interprété comme du code jQuery. 
 

  [1]: https://fr.wikipedia.org/wiki/Cross-site_scripting",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir,

il y a aussi cette page [Library tutorial][1] sur le site arduino.cc

Cordialement,


  [1]: https://www.arduino.cc/en/Hacking/LibraryTutorial",0.0,0.0,MinesTelecom/04018/session01,Y
JMVedrine,None,FR,m,1954,m,"Hello stiphaen,
J'ai dit çà hier !A ce moment personne n'a fait attention hélas.",0.0,0.0,MinesTelecom/04018/session01,Y
JMVedrine,None,FR,m,1954,m,"Hello stiphaen,
J'ai dit çà hier !A ce moment personne n'a fait attention hélas.",0.0,0.0,MinesTelecom/04018/session01,N
jbtriquet,Orvault,FR,m,1951,jhs,"## Bonjour ##
La led ne s'allume pas. J'ai fait un test d'allumage en début de schetch et rien. Mon montage est conforme à celui proposé. Avez vous rencontré la même chose ?",0.0,0.0,MinesTelecom/04018/session01,Y
jbtriquet,Orvault,FR,m,1951,jhs,"## Bonjour ##
La led ne s'allume pas. J'ai fait un test d'allumage en début de schetch et rien. Mon montage est conforme à celui proposé. Avez vous rencontré la même chose ?",0.0,0.0,MinesTelecom/04018/session01,N
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir,

C'est vraiment curieux que tu aies une page de redirection...
J'ai beau triturer mes navigateurs, je ne la vois pas...

Tu n'aurais pas un proxy ou un bidule anti-tout qui pourrait causer ça ?

Cordialement,
",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Wiki -> FAQ du forum -> question 2.8 

Dis moi si ça te donne une piste. 
",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"méssi méssi ;-)

et j'avais lu les deux conversations qui y faisaient référence :-)

Cordialement,",0.375,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"> Il a réussi une fois et il a bouclé un certain nombre de fois et depuis **impossible**.

Impossible pourquoi ? Qu'est ce qui se passe exactement ? Quelles infos donne la console ? Et le moniteur série ? Bref sans plus de détails difficile de répondre. 

Édit : zut, je viens de me rendre compte que marc_R a posté il y a 3 jours. J'espère que depuis il a fini par trouver la solution. 

@jacques-etienne : même question. Quel est **exactement** le problème ? 
",-0.373016,0.857143,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir,

Est tu certain de ça ?

    String url = String(host) + String(""/?zone="") + town + ""&format=json&key="" + apikey; // création du chemin ""complexe"".

Je vois un String(host) au début et j'ai bien l'impression qu'il ne devrait pas s'y trouver...

Cordialement,
",0.214286,0.571429,MinesTelecom/04018/session01,Y
ammooc01,PARIS,FR,m,1985,hs,"L'adresse MAC de mon module n'est pas inscrite sur la carte. Y-a-t-il moyen d'envoyer l'adresse sur le moniteur arduino?
Merci",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"https://www.arduino.cc/en/Reference/WiFiMACAddress
",0.0,0.0,MinesTelecom/04018/session01,Y
jbtriquet,Orvault,FR,m,1951,jhs,"Merci, elle était montée à l'envers.",0.0,0.0,MinesTelecom/04018/session01,Y
jbtriquet,Orvault,FR,m,1951,jhs,"Merci, elle était montée à l'envers.",0.0,0.0,MinesTelecom/04018/session01,N
ammooc01,PARIS,FR,m,1985,hs,"Bonjour
parce que j'ai un filtrage sur ma box et je ne compte pas le désactiver",0.0,0.0,MinesTelecom/04018/session01,Y
ammooc01,PARIS,FR,m,1985,hs,Merci pour le lien ça marche,0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"@ ammooc01 : finalement je t'ai pas filé le bon lien apparemment. Il va falloir chercher ailleurs dans la doc d'Arduino ainsi que dans celui de l'ESP => https://github.com/esp8266/Arduino

",0.0,0.0,MinesTelecom/04018/session01,Y
aeMAETH,Grenoble,FR,m,1985,m,"Bonjour,

Les STL de Nelson ne sont pas ""manifold"" (en tout cas ceux sur Thingiverse). Il faudrait les réparer et les réuploader si possible.

D'autre part, je les ai print à la maison, et l'assemblage du top et du bottom mériterai peut être un ajustement plus large (j'ai l'impression que c'est du fit, il faudrait éventuellement rajouter un léger jeu ou une dépouille sur une des deux pièces au niveau de la face extérieure).",0.278571,0.582143,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Re 

En fait j'ai bien filé le bon lien ;-) 

Je viens de faire le test. Mon code : 

    #include <ESP8266WiFi.h>
    
    byte mac[6];
    
    void setup(){
      
     Serial.begin(115200);
    
     
     }
    
    void loop () {
    
      WiFi.macAddress(mac);
    
      Serial.print(""MAC: "");
      Serial.print(mac[5],HEX);
      Serial.print("":"");
      Serial.print(mac[4],HEX);
      Serial.print("":"");
      Serial.print(mac[3],HEX);
      Serial.print("":"");
      Serial.print(mac[2],HEX);
      Serial.print("":"");
      Serial.print(mac[1],HEX);
      Serial.print("":"");
      Serial.println(mac[0],HEX);
    
      delay(10000); 
      
     
    }

",0.25,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Le même code mais en mieux ;-)

    #include <ESP8266WiFi.h>
    
    byte mac[6];
    
    void setup() {
    
      Serial.begin(115200);
    
    
    }
    
    void loop () {
    
      WiFi.macAddress(mac);
    
      Serial.print(""MAC: "");
    
      for (int i = 5 ; i >= 0 ; --i) {
    
        Serial.print(mac[i], HEX);
        if (i != 0) {
          Serial.print("":"");
        }
      }
      
      Serial.println();
    
    
      delay(10000); // on attend 10 s
    
    
    }

Édit : Question pour les spécialistes du C. C'est quoi ""HEX"" ? 

Édit 2 : mais que je suis bête ! c'est pour avoir la valeur en hexadécimal :-)
",0.445312,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"@ jcgloum : merci pour la confirmation ;-)

Je viens de me  rendre compte que c'était ça et du coup j'ai édité mon message entre temps",0.25,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"La question a déjà été posé des milliers de fois. La réponse complète se trouve sur la FAQ du forum (voir wiki) 
",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"@SteveToulouse : c'est toujours utile à savoir pour ceux qui ne savaient pas ;-)
",-0.25,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"En fait on parlait de la LED interne qui est à  LOW pour allumer et HIGH pour éteindre. C'est lié au fait que la LED est connectée entre le 3,3V et le D0 sur la carte. 

Du coup ça perturbe pas mal de monde, vu que la question revient souvent sur le forum. 
",0.08,0.42,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"4 bits = un quartet :-)

Cordialement,",0.5,1.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir, 

J'ai les deux à côté de moi et je dirais qu'ils ont la même taille...

Cordialement,",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir,

> char *myvar = ""toto';
> 
> À l'initialisation, myvar prend l'adresse de ""toto"". Il est impossible
> d'aller modifier la chaîne par la suite

J'avoue ne pas bien comprendre...

on aurait pas le droit d'écrire:

    char *s;
    s = &myvar[0];
    s = 'T';

pour obtenir ""Toto"" ?

Cordialement,




",-0.666667,1.0,MinesTelecom/04018/session01,Y
geo352,EYSINES,FR,m,1983,m,"D'après l'énoncé, on doit ""stocker dans une variable appelée deg (de type entière)"".
Or dans les corrections, on demande de vérifier la présence de la fonction atof() qui renvoie un float. 
Il serait plus judicieux d'utiliser atoi() qui renvoie un int ou de définir la variable deg en tant que float...",0.0,0.0,MinesTelecom/04018/session01,Y
geo352,EYSINES,FR,m,1983,m,"D'après l'énoncé, on doit ""stocker dans une variable appelée deg (de type entière)"".
Or dans les corrections, on demande de vérifier la présence de la fonction atof() qui renvoie un float. 
Il serait plus judicieux d'utiliser atoi() qui renvoie un int ou de définir la variable deg en tant que float...",0.0,0.0,MinesTelecom/04018/session01,N
stiphaen,None,FR,f,1977,jhs,"Salut. Merci beaucoup pour l'astuce, yperrey. 

Surtout que grâce à ça, je me suis rendu compte qu'il y a  un truc qui ne va pas dans le code que j'ai donné ci-dessus

En effet l'outil esptool me donne une adresse MAC qui est inversée par rapport à ce que j'ai trouvé avec ce code ! 

J'ai donc vérifié dans la config de ma Freebox quelle était la bonne adresse MAC et effectivement ça confirme que le code n'est pas bon.  

Et donc le bon code est : 

    #include <ESP8266WiFi.h>
    
    byte mac[6];
    
    void setup() {
    
      Serial.begin(115200);
    
    }
    
    void loop () {
    
      WiFi.macAddress(mac);
      Serial.print(""MAC: "");
    
      for (int i = 0 ; i <= 5 ; ++i) {
        Serial.print(mac[i], HEX);
        if (i != 5) {
          Serial.print("":"");
        }
      }
    
      Serial.println();
      delay(10000); // on attend 10 s
    
    }

Ce qui ne correspond pas à ce que dit la [référence Arduino][1]

Après c'est vrai que je n'ai pas utilisé la même librairie Wifi , puisque j'ai inclus dans mon code celle de l'ESP8266. Donc c'est peut être lié à ça. (même si je trouve ça quand même bizarre que dans l'exemple donné sur la référence Arduino, on lit l'adresse MAC à l'envers)







  [1]: https://www.arduino.cc/en/Reference/WiFiMACAddress",0.4,0.6,MinesTelecom/04018/session01,Y
clouvier,Annecy,FR,m,1967,m,"Bonjour j'essai d'installer l'esp8266, mais le port com est innacsessible et reste toujours en grisé.
Avec l'arduino UNO c'est bon mais pas avec l'esp8266.
ça fait depuis le début de la semaine que j'ai reçu le module mais je galère avec ce port.
J'ai essayé avec Windows 10 et Linux et reste bloqué sur ce problème merci de votre aide.
",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Juste un truc. ça m'arrive souvent aussi d'avoir des wdt reset et autre messages d' exception. Et à chaque fois j'ai pu résoudre le problème en faisant un reset (bouton RST sur la carte).

>  Et comme je m'étais trompé, la 1ère fois, sur mon SSID cela aurait mis l'erreur en mémoire non volatile ...? Mais, bon, comment je fais pour ""reflasher"" ma carte ???? Cela me semble très au dessus de mon niveau...!!!

Essaye de voir si le fait de téléverser tout simplement un code vide sur la carte peut résoudre le problème. 

",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Ok, merci à tous les deux !

Il est certain que la recopie de la mémoire dans un nouveau bloc est la façon la plus sûre pour procéder à ce genre de manip, mais utilisant d'autres langages où ce genre de manip est autorisé, je me posais la question :-)

Cordialement,

",0.446429,0.690476,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Salut 

Comme je ne comprenais rien à ces histoires d'impulsions j'ai pu en savoir grâce aux tutos d' Eskimon sur Arduino (Merci à lui) 

Notamment [cette page sur les servomoteurs][1] m'a beaucoup aidé. (il a un exemple de code pour faire les tests)

Et donc en ce qui me concerne j'ai trouvé 540 - 2300. Mais je vais vérifier ça à nouveau. 

Concernant la doc d'Adafruit sur le retour de position, j'ai fini par la lire et c'est intéressant. Outre le fait que ça explique les avantages d'avoir un retour de position, ça explique surtout comment faire le calibrage du signal de retour (car oui il y a bien un calibrage à faire) 

Là j'aimerais bien faire les tests mais malheureusement je fais parti de ceux qui ont reçu un servo foireux (fil blanc soudé sur le fil rouge) 



  [1]: http://eskimon.fr/287-arduino-602-un-moteur-qui-de-la-tete-le-servo-moteur#758035",0.0,0.0,MinesTelecom/04018/session01,Y
jdarduino,Montlivault,FR,m,1962,other,"bonjour,
Ton problème n'ayant pas l'air résolu, je me permets une petite suggestion, ayant moi aussi obtenu la ligne de points (et étant nettement en-dessous du niveau requis pour comprendre les réponses qui t'ont été faites jusqu'ici)  : as-tu bien entré ta clé de box **sans les espaces** (seulement les chiffres)?
Cordialement


",0.0,0.0,MinesTelecom/04018/session01,Y
